"S No","Date","Acknowledged","Category","Location","Source","Current State","To Do","Duration","Description","Acknowledge Comments"
"56","7/23/2025 10:20:43","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/70-203 FH-8 (FH-0230)","COMM_VAL","Offnormal","" ,"01:10:31","COMM_VAL: Invalid Communications Alarm is active at Building 70 / Second Floor / 70-203 FH-8 (FH-0230) / COMM_VAL.
COMM_VAL: Invalid Communications Alarm is active at Building 70 / Second Floor / 70-203 FH-8 (FH-0230) / COMM_VAL.
Main LBNL Campus / Building 70 / Second Floor / 70-203 FH-8 (FH-0230) / COMM_VAL","" 
"57","7/23/2025 10:20:37","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/70-203 FH-7 (FH-0229)","COMM_VAL","Offnormal","" ,"01:10:40","COMM_VAL: Invalid Communications Alarm is active at Building 70 / Second Floor / 70-203 FH-7 (FH-0229) / COMM_VAL.
COMM_VAL: Invalid Communications Alarm is active at Building 70 / Second Floor / 70-203 FH-7 (FH-0229) / COMM_VAL.
Main LBNL Campus / Building 70 / Second Floor / 70-203 FH-7 (FH-0229) / COMM_VAL","" 
"58","7/23/2025 10:20:25","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/70-203 FH-5 (FH-0227)","COMM_VAL","Offnormal","" ,"01:10:42","COMM_VAL: Invalid Communications Alarm is active at Building 70 / Second Floor / 70-203 FH-5 (FH-0227) / COMM_VAL.
COMM_VAL: Invalid Communications Alarm is active at Building 70 / Second Floor / 70-203 FH-5 (FH-0227) / COMM_VAL.
Main LBNL Campus / Building 70 / Second Floor / 70-203 FH-5 (FH-0227) / COMM_VAL","" 
"59","7/23/2025 10:15:50","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/70-203 FH-6 (FH-0228)","COMM_VAL","Offnormal","" ,"01:15:16","COMM_VAL: Invalid Communications Alarm is active at Building 70 / Second Floor / 70-203 FH-6 (FH-0228) / COMM_VAL.
COMM_VAL: Invalid Communications Alarm is active at Building 70 / Second Floor / 70-203 FH-6 (FH-0228) / COMM_VAL.
Main LBNL Campus / Building 70 / Second Floor / 70-203 FH-6 (FH-0228) / COMM_VAL","" 
"60","7/23/2025 10:15:43","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 55/First Floor/55-BL-45, 46 (Lab CV Exhaust)","ESTP_HI","Normal","" ,"","ESTP_HI: High EA Static Pressure Alarm has returned to normal at Building 55 / First Floor / 55-BL-45, 46 (Lab CV Exhaust) / ESTP_HI.
ESTP_HI: High EA Static Pressure Alarm has returned to normal at Building 55 / First Floor / 55-BL-45, 46 (Lab CV Exhaust) / ESTP_HI.
$Main LBNL Campus / Building 55 / First Floor / 55-BL-45, 46 (Lab CV Exhaust) / ESTP_HI","" 
"61","7/23/2025 10:15:26","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 66/Second Floor/Lab 225/VAV-025 (Parent)","RMP_HI","Offnormal","" ,"00:27:07","RMP_HI: High Room Pressure Alarm is active at Second Floor / Lab 225 / VAV-025 (Parent) / RMP_HI.
RMP_HI: High Room Pressure Alarm is active at Second Floor / Lab 225 / VAV-025 (Parent) / RMP_HI.
Main LBNL Campus / Building 66 / Second Floor / Lab 225 / VAV-025 (Parent) / RMP_HI","" 
"62","7/23/2025 10:13:46","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 71/Second Floor/71-AC-8","SF_FAIL","Normal","" ,"","SF_FAIL: Supply Fan Failure Alarm has returned to normal at Building 71 / Second Floor / 71-AC-8 / SF_FAIL.
SF_FAIL: Supply Fan Failure Alarm has returned to normal at Building 71 / Second Floor / 71-AC-8 / SF_FAIL.
$Main LBNL Campus / Building 71 / Second Floor / 71-AC-8 / SF_FAIL","" 
"63","7/23/2025 10:07:51","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 71/First Floor/71-AC-5","SF_FAIL","Normal","" ,"","SF_FAIL: Supply Fan Failure Alarm has returned to normal at Building 71 / First Floor / 71-AC-5 / SF_FAIL.
SF_FAIL: Supply Fan Failure Alarm has returned to normal at Building 71 / First Floor / 71-AC-5 / SF_FAIL.
$Main LBNL Campus / Building 71 / First Floor / 71-AC-5 / SF_FAIL","" 
"64","7/23/2025 10:07:11","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 70A/Roof/Lab 4403 Equipment/Humidifier VLC-1 (70A-HU-008)","COMM_INVAL","Normal","" ,"","COMM_INVAL: Invalid Communications Alarm has returned to normal at Roof / Lab 4403 Equipment / Humidifier VLC-1 (70A-HU-008) / COMM_INVAL.
COMM_INVAL: Invalid Communications Alarm has returned to normal at Roof / Lab 4403 Equipment / Humidifier VLC-1 (70A-HU-008) / COMM_INVAL.
$Main LBNL Campus / Building 70A / Roof / Lab 4403 Equipment / Humidifier VLC-1 (70A-HU-008) / COMM_INVAL","" 
"65","7/23/2025 10:06:30","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 84/HW System Summary/BLR 84-BR-010","HWS_LO","Normal","" ,"","HWS_LO: Low HWS Temp Alarm has returned to normal at Building 84 / HW System Summary / BLR 84-BR-010 / HWS_LO.
HWS_LO: Low HWS Temp Alarm has returned to normal at Building 84 / HW System Summary / BLR 84-BR-010 / HWS_LO.
$Main LBNL Campus / Building 84 / HW System Summary / BLR 84-BR-010 / HWS_LO","" 
"66","7/23/2025 10:04:03","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 70A/Roof/MSL Lab/70A-AHU-008 MSL Lab","SAT_LO","Offnormal","" ,"00:23:14","SAT_LO: Low Supply Air Temp Alarm is active at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
SAT_LO: Low Supply Air Temp Alarm is active at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
Main LBNL Campus / Building 70A / Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO","" 
"67","7/23/2025 10:03:06","Not Required","Level 3 Alarm","/Main LBNL Campus/Building 75B/75B-AC-4","ZONE_LOLO","Normal","" ,"","ZONE_LOLO: Low Low Zone Temp Alarm has returned to normal at Main LBNL Campus / Building 75B / 75B-AC-4 / ZONE_LOLO.
ZONE_LOLO: Low Low Zone Temp Alarm has returned to normal at Main LBNL Campus / Building 75B / 75B-AC-4 / ZONE_LOLO.
$Main LBNL Campus / Building 75B / 75B-AC-4 / ZONE_LOLO","" 
"68","7/23/2025 10:00:19","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 66/Second Floor/Lab 225/VAV-025 (Parent)","RMP_HI","Normal","" ,"","RMP_HI: High Room Pressure Alarm has returned to normal at Second Floor / Lab 225 / VAV-025 (Parent) / RMP_HI.
RMP_HI: High Room Pressure Alarm has returned to normal at Second Floor / Lab 225 / VAV-025 (Parent) / RMP_HI.
$Main LBNL Campus / Building 66 / Second Floor / Lab 225 / VAV-025 (Parent) / RMP_HI","" 
"69","7/23/2025 9:54:29","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 66/Second Floor/Lab 225/VAV-025 (Parent)","RMP_HI","Offnormal","" ,"00:05:50","RMP_HI: High Room Pressure Alarm is active at Second Floor / Lab 225 / VAV-025 (Parent) / RMP_HI.
RMP_HI: High Room Pressure Alarm is active at Second Floor / Lab 225 / VAV-025 (Parent) / RMP_HI.
Main LBNL Campus / Building 66 / Second Floor / Lab 225 / VAV-025 (Parent) / RMP_HI","" 
"70","7/23/2025 9:48:26","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 71/Second Floor/71-AC-8","SF_FAIL","Normal","" ,"","SF_FAIL: Supply Fan Failure Alarm has returned to normal at Building 71 / Second Floor / 71-AC-8 / SF_FAIL.
SF_FAIL: Supply Fan Failure Alarm has returned to normal at Building 71 / Second Floor / 71-AC-8 / SF_FAIL.
$Main LBNL Campus / Building 71 / Second Floor / 71-AC-8 / SF_FAIL","" 
"71","7/23/2025 9:42:20","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 70A/Roof/MSL Lab/70A-AHU-008 MSL Lab","SAT_LO","Normal","" ,"","SAT_LO: Low Supply Air Temp Alarm has returned to normal at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
SAT_LO: Low Supply Air Temp Alarm has returned to normal at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
$Main LBNL Campus / Building 70A / Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO","" 
"72","7/23/2025 9:39:26","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 66/Second Floor/Lab 225/VAV-025 (Parent)","RMP_HI","Normal","" ,"","RMP_HI: High Room Pressure Alarm has returned to normal at Second Floor / Lab 225 / VAV-025 (Parent) / RMP_HI.
RMP_HI: High Room Pressure Alarm has returned to normal at Second Floor / Lab 225 / VAV-025 (Parent) / RMP_HI.
$Main LBNL Campus / Building 66 / Second Floor / Lab 225 / VAV-025 (Parent) / RMP_HI","" 
"73","7/23/2025 9:39:09","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 55/First Floor/55-BL-45, 46 (Lab CV Exhaust)","ESTP_HI","Normal","" ,"","ESTP_HI: High EA Static Pressure Alarm has returned to normal at Building 55 / First Floor / 55-BL-45, 46 (Lab CV Exhaust) / ESTP_HI.
ESTP_HI: High EA Static Pressure Alarm has returned to normal at Building 55 / First Floor / 55-BL-45, 46 (Lab CV Exhaust) / ESTP_HI.
$Main LBNL Campus / Building 55 / First Floor / 55-BL-45, 46 (Lab CV Exhaust) / ESTP_HI","" 
"74","7/23/2025 9:37:53","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 71/First Floor/71-AC-5","SF_FAIL","Normal","" ,"","SF_FAIL: Supply Fan Failure Alarm has returned to normal at Building 71 / First Floor / 71-AC-5 / SF_FAIL.
SF_FAIL: Supply Fan Failure Alarm has returned to normal at Building 71 / First Floor / 71-AC-5 / SF_FAIL.
$Main LBNL Campus / Building 71 / First Floor / 71-AC-5 / SF_FAIL","" 
"75","7/23/2025 9:29:41","Not Required","Level 4 Alarm","/Main LBNL Campus/Building 07W/07W-AC Manager","ZNTEMP LO 1","Normal","" ,"","ZNTEMP LO 1 has returned to normal.
ZNTEMP LO 1 has returned to normal.
$Main LBNL Campus / Building 07W / 07W-AC Manager / ZNTEMP LO 1","" 
"76","7/23/2025 9:26:20","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 55/Roof/55-AC-50","SF_FAIL","Normal","" ,"","SF_FAIL: Supply Fan Failure Alarm has returned to normal at Building 55 / Roof / 55-AC-50 / SF_FAIL.
SF_FAIL: Supply Fan Failure Alarm has returned to normal at Building 55 / Roof / 55-AC-50 / SF_FAIL.
$Main LBNL Campus / Building 55 / Roof / 55-AC-50 / SF_FAIL","" 
"77","7/23/2025 9:24:36","Not Required","Level 4 Alarm","/Main LBNL Campus/Building 07W/07W-AC Manager","ZNTEMP LO 1","Offnormal","" ,"00:05:05","ZNTEMP LO 1 is in alarm.
ZNTEMP LO 1 is in alarm.
Main LBNL Campus / Building 07W / 07W-AC Manager / ZNTEMP LO 1","" 
"78","7/23/2025 9:15:02","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 70A/Roof/MSL Lab/70A-AHU-008 MSL Lab","SAT_LO","Offnormal","" ,"00:27:17","SAT_LO: Low Supply Air Temp Alarm is active at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
SAT_LO: Low Supply Air Temp Alarm is active at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
Main LBNL Campus / Building 70A / Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO","" 
"79","7/23/2025 9:13:01","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 71/Second Floor/71-AC-7","SF_FAIL","Normal","" ,"","SF_FAIL: Supply Fan Failure Alarm has returned to normal at Building 71 / Second Floor / 71-AC-7 / SF_FAIL.
SF_FAIL: Supply Fan Failure Alarm has returned to normal at Building 71 / Second Floor / 71-AC-7 / SF_FAIL.
$Main LBNL Campus / Building 71 / Second Floor / 71-AC-7 / SF_FAIL","" 
"80","7/23/2025 9:10:20","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 55/First Floor/55-BL-45, 46 (Lab CV Exhaust)","ESTP_HI","Normal","" ,"","ESTP_HI: High EA Static Pressure Alarm has returned to normal at Building 55 / First Floor / 55-BL-45, 46 (Lab CV Exhaust) / ESTP_HI.
ESTP_HI: High EA Static Pressure Alarm has returned to normal at Building 55 / First Floor / 55-BL-45, 46 (Lab CV Exhaust) / ESTP_HI.
$Main LBNL Campus / Building 55 / First Floor / 55-BL-45, 46 (Lab CV Exhaust) / ESTP_HI","" 
"81","7/23/2025 9:10:00","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 30/First Floor/Rm 118B Janitor/Storage/30-VAV-014 Supply","ZTMP_HI","Offnormal","" ,"01:35:46","The zone temperature is too warm.
The zone temperature is too warm.
Main LBNL Campus / Building 30 / First Floor / Rm 118B Janitor/Storage / 30-VAV-014 Supply / ZTMP_HI","" 
"82","7/23/2025 9:02:25","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Normal","Ack","","COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
$Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"83","7/23/2025 8:57:24","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 70A/Roof/MSL Lab/70A-AHU-008 MSL Lab","SAT_LO","Normal","" ,"","SAT_LO: Low Supply Air Temp Alarm has returned to normal at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
SAT_LO: Low Supply Air Temp Alarm has returned to normal at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
$Main LBNL Campus / Building 70A / Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO","" 
"84","7/23/2025 8:56:12","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 71/First Floor/71-AC-5","SF_FAIL","Normal","" ,"","SF_FAIL: Supply Fan Failure Alarm has returned to normal at Building 71 / First Floor / 71-AC-5 / SF_FAIL.
SF_FAIL: Supply Fan Failure Alarm has returned to normal at Building 71 / First Floor / 71-AC-5 / SF_FAIL.
$Main LBNL Campus / Building 71 / First Floor / 71-AC-5 / SF_FAIL","" 
"85","7/23/2025 8:50:59","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Offnormal","Ack","00:11:26","COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"86","7/23/2025 8:44:43","Not Required","Level 3 Alarm","/Main LBNL Campus/Building 55/Roof/55-AC-52","SAT_LO","Normal","" ,"","SAT_LO: Low SA Temp Alarm has returned to normal at Building 55 / Roof / 55-AC-52 / SAT_LO.
SAT_LO: Low SA Temp Alarm has returned to normal at Building 55 / Roof / 55-AC-52 / SAT_LO.
$Main LBNL Campus / Building 55 / Roof / 55-AC-52 / SAT_LO","" 
"87","7/23/2025 8:43:49","Not Required","Level 3 Alarm","/Main LBNL Campus/Building 84/HW System Summary/HW System","HWDP_LO","Normal","" ,"","HWDP_LO: Low HW Differential Pressure Alarm has returned to normal at Building 84 / HW System Summary / HW System / HWDP_LO.
HWDP_LO: Low HW Differential Pressure Alarm has returned to normal at Building 84 / HW System Summary / HW System / HWDP_LO.
$Main LBNL Campus / Building 84 / HW System Summary / HW System / HWDP_LO","" 
"88","7/23/2025 8:40:17","Not Required","Level 4 Alarm","/Main LBNL Campus/Building 56/First Floor/56-AHU-1, 56-BL-1","DOOR_SWITCH","Offnormal","Return","","DOOR_SWITCH: Door Switch Alarm is active at Building 56 / First Floor / 56-AHU-1, 56-BL-1 / DOOR_SWITCH.
DOOR_SWITCH: Door Switch Alarm is active at Building 56 / First Floor / 56-AHU-1, 56-BL-1 / DOOR_SWITCH.
Main LBNL Campus / Building 56 / First Floor / 56-AHU-1, 56-BL-1 / DOOR_SWITCH","" 
"89","7/23/2025 8:31:32","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 55/First Floor/55-BL-45, 46 (Lab CV Exhaust)","ESTP_HI","Normal","" ,"","ESTP_HI: High EA Static Pressure Alarm has returned to normal at Building 55 / First Floor / 55-BL-45, 46 (Lab CV Exhaust) / ESTP_HI.
ESTP_HI: High EA Static Pressure Alarm has returned to normal at Building 55 / First Floor / 55-BL-45, 46 (Lab CV Exhaust) / ESTP_HI.
$Main LBNL Campus / Building 55 / First Floor / 55-BL-45, 46 (Lab CV Exhaust) / ESTP_HI","" 
"90","7/23/2025 8:29:36","Not Required","Level 3 Alarm","/Main LBNL Campus/Building 70A/Fourth Floor/MSL Lab/SCHW/ Humidifer Control","ZONE HI 10","Normal","" ,"","ZONE HI 10: High Zone Humidity Alarm 10 has returned to normal at Fourth Floor / MSL Lab / SCHW/ Humidifer Control / ZONE HI 10.
ZONE HI 10: High Zone Humidity Alarm 10 has returned to normal at Fourth Floor / MSL Lab / SCHW/ Humidifer Control / ZONE HI 10.
$Main LBNL Campus / Building 70A / Fourth Floor / MSL Lab / SCHW/ Humidifer Control / ZONE HI 10","" 
"91","7/23/2025 8:28:23","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 33/Third Floor/Lab 329/VAV-114 TSI 8681","BSTP_HI","Offnormal","Return","","BSTP_HI: High Space Static Pressure Alarm is active at Third Floor / Lab 329 / VAV-114 TSI 8681 / BSTP_HI.
BSTP_HI: High Space Static Pressure Alarm is active at Third Floor / Lab 329 / VAV-114 TSI 8681 / BSTP_HI.
Main LBNL Campus / Building 33 / Third Floor / Lab 329 / VAV-114 TSI 8681 / BSTP_HI","" 
"92","7/23/2025 8:26:54","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 70A/Roof/MSL Lab/70A-AHU-008 MSL Lab","SAT_LO","Offnormal","" ,"00:30:29","SAT_LO: Low Supply Air Temp Alarm is active at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
SAT_LO: Low Supply Air Temp Alarm is active at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
Main LBNL Campus / Building 70A / Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO","" 
"93","7/23/2025 8:16:02","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 55/Roof/55-AC-50","SF_FAIL","Normal","" ,"","SF_FAIL: Supply Fan Failure Alarm has returned to normal at Building 55 / Roof / 55-AC-50 / SF_FAIL.
SF_FAIL: Supply Fan Failure Alarm has returned to normal at Building 55 / Roof / 55-AC-50 / SF_FAIL.
$Main LBNL Campus / Building 55 / Roof / 55-AC-50 / SF_FAIL","" 
"94","7/23/2025 8:11:01","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 70A/Roof/MSL Lab/70A-AHU-008 MSL Lab","SAT_LO","Normal","" ,"","SAT_LO: Low Supply Air Temp Alarm has returned to normal at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
SAT_LO: Low Supply Air Temp Alarm has returned to normal at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
$Main LBNL Campus / Building 70A / Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO","" 
"95","7/23/2025 8:08:11","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 71/First Floor/71-AC-5","SF_FAIL","Normal","" ,"","SF_FAIL: Supply Fan Failure Alarm has returned to normal at Building 71 / First Floor / 71-AC-5 / SF_FAIL.
SF_FAIL: Supply Fan Failure Alarm has returned to normal at Building 71 / First Floor / 71-AC-5 / SF_FAIL.
$Main LBNL Campus / Building 71 / First Floor / 71-AC-5 / SF_FAIL","" 
"96","7/23/2025 8:06:57","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 71/Second Floor/71-AC-7","SF_FAIL","Normal","" ,"","SF_FAIL: Supply Fan Failure Alarm has returned to normal at Building 71 / Second Floor / 71-AC-7 / SF_FAIL.
SF_FAIL: Supply Fan Failure Alarm has returned to normal at Building 71 / Second Floor / 71-AC-7 / SF_FAIL.
$Main LBNL Campus / Building 71 / Second Floor / 71-AC-7 / SF_FAIL","" 
"97","7/23/2025 7:57:26","Not Required","Level 3 Alarm","/Main LBNL Campus/Building 30/Second Floor/Rm 209B Open Office/30-VAV-069 Supply","DAT_LO","Normal","" ,"","Second Floor / Rm 209B Open Office / 30-VAV-069 Supply / DAT_LO The discharge air temperature has returned to normal.
Second Floor / Rm 209B Open Office / 30-VAV-069 Supply / DAT_LO The discharge air temperature has returned to normal.
$Main LBNL Campus / Building 30 / Second Floor / Rm 209B Open Office / 30-VAV-069 Supply / DAT_LO","" 
"98","7/23/2025 7:55:42","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 55/First Floor/55-BL-45, 46 (Lab CV Exhaust)","ESTP_HI","Normal","" ,"","ESTP_HI: High EA Static Pressure Alarm has returned to normal at Building 55 / First Floor / 55-BL-45, 46 (Lab CV Exhaust) / ESTP_HI.
ESTP_HI: High EA Static Pressure Alarm has returned to normal at Building 55 / First Floor / 55-BL-45, 46 (Lab CV Exhaust) / ESTP_HI.
$Main LBNL Campus / Building 55 / First Floor / 55-BL-45, 46 (Lab CV Exhaust) / ESTP_HI","" 
"99","7/23/2025 7:50:01","Not Required","Level 3 Alarm","/Main LBNL Campus/Building 30/Second Floor/Rm 209B Open Office/30-VAV-069 Supply","DAT_LO","Offnormal","" ,"00:07:25","Second Floor / Rm 209B Open Office / 30-VAV-069 Supply / DAT_LO The discharge air temperature is too cool..
Second Floor / Rm 209B Open Office / 30-VAV-069 Supply / DAT_LO The discharge air temperature is too cool..
Main LBNL Campus / Building 30 / Second Floor / Rm 209B Open Office / 30-VAV-069 Supply / DAT_LO","" 
